
350622	350600	3	district	云霄县	350000,350600,350622	福建省,漳州市,云霄县	福建省	漳州市	云霄县	117.340946	23.950486
430000	100000	1	province	湖南省	430000	湖南省	湖南省			112.982279	28.19409
430100	430000	2	city	长沙市	430000,430100	湖南省,长沙市	湖南省	长沙市		112.982279	28.19409
430104	430100	3	district	岳麓区	430000,430100,430104	湖南省,长沙市,岳麓区	湖南省	长沙市	岳麓区	112.911591	28.213044
430105	430100	3	district	开福区	430000,430100,430105	湖南省,长沙市,开福区	湖南省	长沙市	开福区	112.985525	28.201336
430181	430100	3	district	浏阳市	430000,430100,430181	湖南省,长沙市,浏阳市	湖南省	长沙市	浏阳市	113.633301	28.141112
430121	430100	3	district	长沙县	430000,430100,430121	湖南省,长沙市,长沙县	湖南省	长沙市	长沙县	113.080098	28.237888
430182	430100	3	district	宁乡市	430000,430100,430182	湖南省,长沙市,宁乡市	湖南省	长沙市	宁乡市	112.553182	28.253928
430112	430100	3	district	望城区	430000,430100,430112	湖南省,长沙市,望城区	湖南省	长沙市	望城区	112.819549	28.347458
430102	430100	3	district	芙蓉区	430000,430100,430102	湖南省,长沙市,芙蓉区	湖南省	长沙市	芙蓉区	112.988094	28.193106
430111	430100	3	district	雨花区	430000,430100,430111	湖南省,长沙市,雨花区	湖南省	长沙市	雨花区	113.016337	28.109937
430103	430100	3	district	天心区	430000,430100,430103	湖南省,长沙市,天心区	湖南省	长沙市	天心区	112.97307	28.192375
430800	430000	2	city	张家界市	430000,430800	湖南省,张家界市	湖南省	张家界市		110.479921	29.127401
430811	430800	3	district	武陵源区	430000,430800,430811	湖南省,张家界市,武陵源区	湖南省	张家界市	武陵源区	110.54758	29.347827
430821	430800	3	district	慈利县	430000,430800,430821	湖南省,张家界市,慈利县	湖南省	张家界市	慈利县	111.132702	29.423876
430822	430800	3	district	桑植县	430000,430800,430822	湖南省,张家界市,桑植县	湖南省	张家界市	桑植县	110.164039	29.399939
430802	430800	3	district	永定区	430000,430800,430802	湖南省,张家界市,永定区	湖南省	张家界市	永定区	110.484559	29.125961
430400	430000	2	city	衡阳市	430000,430400	湖南省,衡阳市	湖南省	衡阳市		112.607693	26.900358
430421	430400	3	district	衡阳县	430000,430400,430421	湖南省,衡阳市,衡阳县	湖南省	衡阳市	衡阳县	112.379643	26.962388
430423	430400	3	district	衡山县	430000,430400,430423	湖南省,衡阳市,衡山县	湖南省	衡阳市	衡山县	112.86971	27.234808
430424	430400	3	district	衡东县	430000,430400,430424	湖南省,衡阳市,衡东县	湖南省	衡阳市	衡东县	112.950412	27.083531
430407	430400	3	district	石鼓区	430000,430400,430407	湖南省,衡阳市,石鼓区	湖南省	衡阳市	石鼓区	112.607635	26.903908
430426	430400	3	district	祁东县	430000,430400,430426	湖南省,衡阳市,祁东县	湖南省	衡阳市	祁东县	112.111192	26.787109
430412	430400	3	district	南岳区	430000,430400,430412	湖南省,衡阳市,南岳区	湖南省	衡阳市	南岳区	112.734147	27.240536
430405	430400	3	district	珠晖区	430000,430400,430405	湖南省,衡阳市,珠晖区	湖南省	衡阳市	珠晖区	112.626324	26.891063
430406	430400	3	district	雁峰区	430000,430400,430406	湖南省,衡阳市,雁峰区	湖南省	衡阳市	雁峰区	112.612241	26.893694
430422	430400	3	district	衡南县	430000,430400,430422	湖南省,衡阳市,衡南县	湖南省	衡阳市	衡南县	112.677459	26.739973
430481	430400	3	district	耒阳市	430000,430400,430481	湖南省,衡阳市,耒阳市	湖南省	衡阳市	耒阳市	112.847215	26.414162
430408	430400	3	district	蒸湘区	430000,430400,430408	湖南省,衡阳市,蒸湘区	湖南省	衡阳市	蒸湘区	112.570608	26.89087
430482	430400	3	district	常宁市	430000,430400,430482	湖南省,衡阳市,常宁市	湖南省	衡阳市	常宁市	112.396821	26.406773
430600	430000	2	city	岳阳市	430000,430600	湖南省,岳阳市	湖南省	岳阳市		113.132855	29.37029
430623	430600	3	district	华容县	430000,430600,430623	湖南省,岳阳市,华容县	湖南省	岳阳市	华容县	112.559369	29.524107
430611	430600	3	district	君山区	430000,430600,430611	湖南省,岳阳市,君山区	湖南省	岳阳市	君山区	113.004082	29.438062
430603	430600	3	district	云溪区	430000,430600,430603	湖南省,岳阳市,云溪区	湖南省	岳阳市	云溪区	113.27387	29.473395
430602	430600	3	district	岳阳楼区	430000,430600,430602	湖南省,岳阳市,岳阳楼区	湖南省	岳阳市	岳阳楼区	113.120751	29.366784
430681	430600	3	district	汨罗市	430000,430600,430681	湖南省,岳阳市,汨罗市	湖南省	岳阳市	汨罗市	113.079419	28.803149
430624	430600	3	district	湘阴县	430000,430600,430624	湖南省,岳阳市,湘阴县	湖南省	岳阳市	湘阴县	112.889748	28.677498
430621	430600	3	district	岳阳县	430000,430600,430621	湖南省,岳阳市,岳阳县	湖南省	岳阳市	岳阳县	113.116073	29.144843
430682	430600	3	district	临湘市	430000,430600,430682	湖南省,岳阳市,临湘市	湖南省	岳阳市	临湘市	113.450809	29.471594
430626	430600	3	district	平江县	430000,430600,430626	湖南省,岳阳市,平江县	湖南省	岳阳市	平江县	113.593751	28.701523
433100	430000	2	city	湘西土家族苗族自治州	430000,433100	湖南省,湘西土家族苗族自治州	湖南省	湘西土家族苗族自治州		109.739735	28.314296
433127	433100	3	district	永顺县	430000,433100,433127	湖南省,湘西土家族苗族自治州,永顺县	湖南省	湘西土家族苗族自治州	永顺县	109.853292	28.998068
433124	433100	3	district	花垣县	430000,433100,433124	湖南省,湘西土家族苗族自治州,花垣县	湖南省	湘西土家族苗族自治州	花垣县	109.479063	28.581352
433125	433100	3	district	保靖县	430000,433100,433125	湖南省,湘西土家族苗族自治州,保靖县	湖南省	湘西土家族苗族自治州	保靖县	109.651445	28.709605
433101	433100	3	district	吉首市	430000,433100,433101	湖南省,湘西土家族苗族自治州,吉首市	湖南省	湘西土家族苗族自治州	吉首市	109.738273	28.314827
433122	433100	3	district	泸溪县	430000,433100,433122	湖南省,湘西土家族苗族自治州,泸溪县	湖南省	湘西土家族苗族自治州	泸溪县	110.214428	28.214516
433126	433100	3	district	古丈县	430000,433100,433126	湖南省,湘西土家族苗族自治州,古丈县	湖南省	湘西土家族苗族自治州	古丈县	109.949592	28.616973
433123	433100	3	district	凤凰县	430000,433100,433123	湖南省,湘西土家族苗族自治州,凤凰县	湖南省	湘西土家族苗族自治州	凤凰县	109.599191	27.948308
433130	433100	3	district	龙山县	430000,433100,433130	湖南省,湘西土家族苗族自治州,龙山县	湖南省	湘西土家族苗族自治州	龙山县	109.441189	29.453438
431200	430000	2	city	怀化市	430000,431200	湖南省,怀化市	湖南省	怀化市		109.97824	27.550082
431228	431200	3	district	芷江侗族自治县	430000,431200,431228	湖南省,怀化市,芷江侗族自治县	湖南省	怀化市	芷江侗族自治县	109.687777	27.437996
431281	431200	3	district	洪江市	430000,431200,431281	湖南省,怀化市,洪江市	湖南省	怀化市	洪江市	109.831765	27.201876
431230	431200	3	district	通道侗族自治县	430000,431200,431230	湖南省,怀化市,通道侗族自治县	湖南省	怀化市	通道侗族自治县	109.783359	26.158349
431223	431200	3	district	辰溪县	430000,431200,431223	湖南省,怀化市,辰溪县	湖南省	怀化市	辰溪县	110.196953	28.005474
431222	431200	3	district	沅陵县	430000,431200,431222	湖南省,怀化市,沅陵县	湖南省	怀化市	沅陵县	110.399161	28.455554
431225	431200	3	district	会同县	430000,431200,431225	湖南省,怀化市,会同县	湖南省	怀化市	会同县	109.720785	26.870789
431224	431200	3	district	溆浦县	430000,431200,431224	湖南省,怀化市,溆浦县	湖南省	怀化市	溆浦县	110.593373	27.903802
431229	431200	3	district	靖州苗族侗族自治县	430000,431200,431229	湖南省,怀化市,靖州苗族侗族自治县	湖南省	怀化市	靖州苗族侗族自治县	109.691159	26.573511
431226	431200	3	district	麻阳苗族自治县	430000,431200,431226	湖南省,怀化市,麻阳苗族自治县	湖南省	怀化市	麻阳苗族自治县	109.802807	27.865991
431227	431200	3	district	新晃侗族自治县	430000,431200,431227	湖南省,怀化市,新晃侗族自治县	湖南省	怀化市	新晃侗族自治县	109.174443	27.359897
431202	431200	3	district	鹤城区	430000,431200,431202	湖南省,怀化市,鹤城区	湖南省	怀化市	鹤城区	109.982242	27.548474
431221	431200	3	district	中方县	430000,431200,431221	湖南省,怀化市,中方县	湖南省	怀化市	中方县	109.948061	27.43736
430700	430000	2	city	常德市	430000,430700	湖南省,常德市	湖南省	常德市		111.691347	29.040225
430724	430700	3	district	临澧县	430000,430700,430724	湖南省,常德市,临澧县	湖南省	常德市	临澧县	111.645602	29.443217
430726	430700	3	district	石门县	430000,430700,430726	湖南省,常德市,石门县	湖南省	常德市	石门县	111.379087	29.584703
430723	430700	3	district	澧县	430000,430700,430723	湖南省,常德市,澧县	湖南省	常德市	澧县	111.761682	29.64264
430703	430700	3	district	鼎城区	430000,430700,430703	湖南省,常德市,鼎城区	湖南省	常德市	鼎城区	111.685327	29.014426
430781	430700	3	district	津市市	430000,430700,430781	湖南省,常德市,津市市	湖南省	常德市	津市市	111.879609	29.630867
430722	430700	3	district	汉寿县	430000,430700,430722	湖南省,常德市,汉寿县	湖南省	常德市	汉寿县	111.968506	28.907319
430702	430700	3	district	武陵区	430000,430700,430702	湖南省,常德市,武陵区	湖南省	常德市	武陵区	111.690718	29.040477
430725	430700	3	district	桃源县	430000,430700,430725	湖南省,常德市,桃源县	湖南省	常德市	桃源县	111.484503	28.902734
430721	430700	3	district	安乡县	430000,430700,430721	湖南省,常德市,安乡县	湖南省	常德市	安乡县	112.172289	29.414483
430300	430000	2	city	湘潭市	430000,430300	湖南省,湘潭市	湖南省	湘潭市		112.944052	27.82973
430304	430300	3	district	岳塘区	430000,430300,430304	湖南省,湘潭市,岳塘区	湖南省	湘潭市	岳塘区	112.927707	27.828854
430302	430300	3	district	雨湖区	430000,430300,430302	湖南省,湘潭市,雨湖区	湖南省	湘潭市	雨湖区	112.907427	27.86077
430321	430300	3	district	湘潭县	430000,430300,430321	湖南省,湘潭市,湘潭县	湖南省	湘潭市	湘潭县	112.952829	27.778601
430382	430300	3	district	韶山市	430000,430300,430382	湖南省,湘潭市,韶山市	湖南省	湘潭市	韶山市	112.52848	27.922682
430381	430300	3	district	湘乡市	430000,430300,430381	湖南省,湘潭市,湘乡市	湖南省	湘潭市	湘乡市	112.525217	27.734918
430200	430000	2	city	株洲市	430000,430200	湖南省,株洲市	湖南省	株洲市		113.151737	27.835806
430202	430200	3	district	荷塘区	430000,430200,430202	湖南省,株洲市,荷塘区	湖南省	株洲市	荷塘区	113.162548	27.833036
430223	430200	3	district	攸县	430000,430200,430223	湖南省,株洲市,攸县	湖南省	株洲市	攸县	113.345774	27.000071
430224	430200	3	district	茶陵县	430000,430200,430224	湖南省,株洲市,茶陵县	湖南省	株洲市	茶陵县	113.546509	26.789534
430225	430200	3	district	炎陵县	430000,430200,430225	湖南省,株洲市,炎陵县	湖南省	株洲市	炎陵县	113.776884	26.489459
430211	430200	3	district	天元区	430000,430200,430211	湖南省,株洲市,天元区	湖南省	株洲市	天元区	113.136252	27.826909
430203	430200	3	district	芦淞区	430000,430200,430203	湖南省,株洲市,芦淞区	湖南省	株洲市	芦淞区	113.155169	27.827246
430212	430200	3	district	渌口区	430000,430200,430212	湖南省,株洲市,渌口区	湖南省	株洲市	渌口区	113.146175	27.705844
430204	430200	3	district	石峰区	430000,430200,430204	湖南省,株洲市,石峰区	湖南省	株洲市	石峰区	113.11295	27.871945
430281	430200	3	district	醴陵市	430000,430200,430281	湖南省,株洲市,醴陵市	湖南省	株洲市	醴陵市	113.507157	27.657873
430500	430000	2	city	邵阳市	430000,430500	湖南省,邵阳市	湖南省	邵阳市		111.46923	27.237842
430524	430500	3	district	隆回县	430000,430500,430524	湖南省,邵阳市,隆回县	湖南省	邵阳市	隆回县	111.038785	27.116002
430503	430500	3	district	大祥区	430000,430500,430503	湖南省,邵阳市,大祥区	湖南省	邵阳市	大祥区	111.462968	27.233593
430523	430500	3	district	邵阳县	430000,430500,430523	湖南省,邵阳市,邵阳县	湖南省	邵阳市	邵阳县	111.2757	26.989713
430527	430500	3	district	绥宁县	430000,430500,430527	湖南省,邵阳市,绥宁县	湖南省	邵阳市	绥宁县	110.155075	26.580622
430511	430500	3	district	北塔区	430000,430500,430511	湖南省,邵阳市,北塔区	湖南省	邵阳市	北塔区	111.452315	27.245688
430502	430500	3	district	双清区	430000,430500,430502	湖南省,邵阳市,双清区	湖南省	邵阳市	双清区	111.479756	27.240001
430529	430500	3	district	城步苗族自治县	430000,430500,430529	湖南省,邵阳市,城步苗族自治县	湖南省	邵阳市	城步苗族自治县	110.313226	26.363575
430582	430500	3	district	邵东市	430000,430500,430582	湖南省,邵阳市,邵东市	湖南省	邵阳市	邵东市	111.743168	27.257273
430522	430500	3	district	新邵县	430000,430500,430522	湖南省,邵阳市,新邵县	湖南省	邵阳市	新邵县	111.459762	27.311429
430528	430500	3	district	新宁县	430000,430500,430528	湖南省,邵阳市,新宁县	湖南省	邵阳市	新宁县	110.859115	26.438912
430525	430500	3	district	洞口县	430000,430500,430525	湖南省,邵阳市,洞口县	湖南省	邵阳市	洞口县	110.579212	27.062286
430581	430500	3	district	武冈市	430000,430500,430581	湖南省,邵阳市,武冈市	湖南省	邵阳市	武冈市	110.636804	26.732086
431000	430000	2	city	郴州市	430000,431000	湖南省,郴州市	湖南省	郴州市		113.032067	25.793589
431023	431000	3	district	永兴县	430000,431000,431023	湖南省,郴州市,永兴县	湖南省	郴州市	永兴县	113.114819	26.129392
431028	431000	3	district	安仁县	430000,431000,431028	湖南省,郴州市,安仁县	湖南省	郴州市	安仁县	113.27217	26.708625
431026	431000	3	district	汝城县	430000,431000,431026	湖南省,郴州市,汝城县	湖南省	郴州市	汝城县	113.685686	25.553759
431002	431000	3	district	北湖区	430000,431000,431002	湖南省,郴州市,北湖区	湖南省	郴州市	北湖区	113.032208	25.792628
